"echoform_id","echoform_name","level","technique_id","technique_name","element","source"
"E268","Galepincer","16","TC364","Stone Spiral","stone","level_up"
"E268","Galepincer","20","TC448","Stone Burst","stone","level_up"
"E268","Galepincer","25","TC076","Stone Field","stone","level_up"
"E268","Galepincer","30","TC160","Stone Lance","stone","level_up"
"E268","Galepincer","36","TC244","Stone Spiral","stone","level_up"
"E268","Galepincer","44","TC328","Stone Burst","stone","level_up"
"E268","Galepincer","52","TC412","Stone Rift","stone","level_up"
"E268","Galepincer","62","TC040","Stone Lance","stone","level_up"
"E269","Mindglass","1","TC041","Gale Step","gale","level_up"
"E269","Mindglass","4","TC125","Gale Crown","gale","level_up"
"E269","Mindglass","8","TC209","Gale Orbit","gale","level_up"
"E269","Mindglass","12","TC293","Gale Comet","gale","level_up"
"E269","Mindglass","16","TC377","Gale Mark","gale","level_up"
"E269","Mindglass","20","TC005","Gale Crown","gale","level_up"
"E269","Mindglass","25","TC089","Gale Orbit","gale","level_up"
"E269","Mindglass","30","TC173","Gale Comet","gale","level_up"
"E269","Mindglass","36","TC257","Gale Mark","gale","level_up"
"E269","Mindglass","44","TC341","Gale Step","gale","level_up"
"E269","Mindglass","52","TC425","Gale Crown","gale","level_up"
"E269","Mindglass","62","TC053","Gale Comet","gale","level_up"
"E270","Sparkstag","1","TC054","Spark Bind","spark","level_up"
"E270","Sparkstag","4","TC227","Mind Mark","mind","level_up"
"E270","Sparkstag","8","TC222","Spark Howl","spark","level_up"
"E270","Sparkstag","12","TC395","Mind Crown","mind","level_up"
"E270","Sparkstag","16","TC390","Spark Needle","spark","level_up"
"E270","Sparkstag","20","TC119","Mind Orbit","mind","level_up"
"E270","Sparkstag","25","TC102","Spark Howl","spark","level_up"
"E270","Sparkstag","30","TC287","Mind Mark","mind","level_up"
"E270","Sparkstag","36","TC270","Spark Needle","spark","level_up"
"E270","Sparkstag","44","TC011","Mind Step","mind","level_up"
"E270","Sparkstag","52","TC438","Spark Rush","spark","level_up"
"E270","Sparkstag","62","TC179","Mind Orbit","mind","level_up"
"E271","Frostjaw","1","TC151","Frost Snap","frost","level_up"
"E271","Frostjaw","4","TC235","Frost Mirror","frost","level_up"
"E271","Frostjaw","8","TC319","Frost Song","frost","level_up"
"E271","Frostjaw","12","TC403","Frost Guard","frost","level_up"
"E271","Frostjaw","16","TC043","Frost Guard","frost","level_up"
"E271","Frostjaw","20","TC127","Frost Fang","frost","level_up"
"E271","Frostjaw","25","TC211","Frost Snap","frost","level_up"
"E271","Frostjaw","30","TC295","Frost Mirror","frost","level_up"
"E271","Frostjaw","36","TC379","Frost Song","frost","level_up"
"E271","Frostjaw","44","TC019","Frost Song","frost","level_up"
"E271","Frostjaw","52","TC103","Frost Guard","frost","level_up"
"E271","Frostjaw","62","TC187","Frost Fang","frost","level_up"
"E272","Ironhorn","1","TC164","Metal Crash","metal","level_up"
"E272","Ironhorn","4","TC248","Metal Bloom","metal","level_up"
"E272","Ironhorn","8","TC332","Metal Surge","metal","level_up"
"E272","Ironhorn","12","TC416","Metal Drift","metal","level_up"
"E272","Ironhorn","16","TC056","Metal Drift","metal","level_up"
"E272","Ironhorn","20","TC140","Metal Blade","metal","level_up"
"E272","Ironhorn","25","TC224","Metal Crash","metal","level_up"
"E272","Ironhorn","30","TC308","Metal Bloom","metal","level_up"
"E272","Ironhorn","36","TC392","Metal Surge","metal","level_up"
"E272","Ironhorn","44","TC032","Metal Surge","metal","level_up"
"E272","Ironhorn","52","TC116","Metal Drift","metal","level_up"
"E272","Ironhorn","62","TC200","Metal Blade","metal","level_up"
"E273","Shadebloom","1","TC177","Shade Aegis","shade","level_up"
"E273","Shadebloom","4","TC170","Tide Blade","tide","level_up"
"E273","Shadebloom","8","TC345","Shade Thread","shade","level_up"
"E273","Shadebloom","12","TC338","Tide Bloom","tide","level_up"
"E273","Shadebloom","16","TC069","Shade Ward","shade","level_up"
"E273","Shadebloom","20","TC050","Tide Blade","tide","level_up"
"E273","Shadebloom","25","TC237","Shade Aegis","shade","level_up"
"E273","Shadebloom","30","TC218","Tide Bloom","tide","level_up"
"E273","Shadebloom","36","TC405","Shade Thread","shade","level_up"
"E273","Shadebloom","44","TC386","Tide Drift","tide","level_up"
"E273","Shadebloom","52","TC129","Shade Ward","shade","level_up"
"E273","Shadebloom","62","TC098","Tide Bloom","tide","level_up"
"E274","Ashquill","1","TC190","Radiant Lance","radiant","level_up"
"E274","Ashquill","4","TC274","Radiant Spiral","radiant","level_up"
"E274","Ashquill","8","TC358","Radiant Burst","radiant","level_up"
"E274","Ashquill","12","TC442","Radiant Rift","radiant","level_up"
"E274","Ashquill","16","TC082","Radiant Rift","radiant","level_up"
"E274","Ashquill","20","TC166","Radiant Field","radiant","level_up"
"E274","Ashquill","25","TC250","Radiant Lance","radiant","level_up"
"E274","Ashquill","30","TC334","Radiant Spiral","radiant","level_up"
"E274","Ashquill","36","TC418","Radiant Burst","radiant","level_up"
"E274","Ashquill","44","TC058","Radiant Burst","radiant","level_up"
"E274","Ashquill","52","TC142","Radiant Rift","radiant","level_up"
"E274","Ashquill","62","TC226","Radiant Field","radiant","level_up"
"E275","Brinefawn","1","TC203","Mind Comet","mind","level_up"
"E275","Brinefawn","4","TC287","Mind Mark","mind","level_up"
"E275","Brinefawn","8","TC371","Mind Step","mind","level_up"
"E275","Brinefawn","12","TC011","Mind Step","mind","level_up"
"E275","Brinefawn","16","TC095","Mind Crown","mind","level_up"
"E275","Brinefawn","20","TC179","Mind Orbit","mind","level_up"
"E275","Brinefawn","25","TC263","Mind Comet","mind","level_up"
"E275","Brinefawn","30","TC347","Mind Mark","mind","level_up"
"E275","Brinefawn","36","TC431","Mind Step","mind","level_up"
"E275","Brinefawn","44","TC071","Mind Step","mind","level_up"
"E275","Brinefawn","52","TC155","Mind Crown","mind","level_up"
"E275","Brinefawn","62","TC239","Mind Orbit","mind","level_up"
"E276","Copperwing","1","TC216","Echo Pulse","echo","level_up"
"E276","Copperwing","4","TC209","Gale Orbit","gale","level_up"
"E276","Copperwing","8","TC384","Echo Bind","echo","level_up"
"E276","Copperwing","12","TC377","Gale Mark","gale","level_up"
"E276","Copperwing","16","TC108","Echo Rush","echo","level_up"
"E276","Copperwing","20","TC089","Gale Orbit","gale","level_up"
"E276","Copperwing","25","TC276","Echo Pulse","echo","level_up"
"E276","Copperwing","30","TC257","Gale Mark","gale","level_up"
"E276","Copperwing","36","TC444","Echo Bind","echo","level_up"
"E276","Copperwing","44","TC425","Gale Crown","gale","level_up"
"E276","Copperwing","52","TC168","Echo Rush","echo","level_up"
"E276","Copperwing","62","TC137","Gale Mark","gale","level_up"
"E277","Rimerusk","1","TC133","Ember Guard","ember","level_up"
"E277","Rimerusk","4","TC217","Ember Fang","ember","level_up"
"E277","Rimerusk","8","TC301","Ember Snap","ember","level_up"
"E277","Rimerusk","12","TC385","Ember Mirror","ember","level_up"
"E277","Rimerusk","16","TC013","Ember Guard","ember","level_up"
"E277","Rimerusk","20","TC097","Ember Fang","ember","level_up"
"E277","Rimerusk","25","TC181","Ember Snap","ember","level_up"
"E277","Rimerusk","30","TC265","Ember Mirror","ember","level_up"
"E277","Rimerusk","36","TC349","Ember Song","ember","level_up"
"E277","Rimerusk","44","TC433","Ember Guard","ember","level_up"
"E277","Rimerusk","52","TC061","Ember Snap","ember","level_up"
"E277","Rimerusk","62","TC145","Ember Mirror","ember","level_up"
"E278","Tideflare","1","TC146","Tide Drift","tide","level_up"
"E278","Tideflare","4","TC230","Tide Blade","tide","level_up"
"E278","Tideflare","8","TC314","Tide Crash","tide","level_up"
"E278","Tideflare","12","TC398","Tide Bloom","tide","level_up"
"E278","Tideflare","16","TC026","Tide Drift","tide","level_up"
"E278","Tideflare","20","TC110","Tide Blade","tide","level_up"
"E278","Tideflare","25","TC194","Tide Crash","tide","level_up"
"E278","Tideflare","30","TC278","Tide Bloom","tide","level_up"
"E278","Tideflare","36","TC362","Tide Surge","tide","level_up"
"E278","Tideflare","44","TC446","Tide Drift","tide","level_up"
"E278","Tideflare","52","TC074","Tide Crash","tide","level_up"
"E278","Tideflare","62","TC158","Tide Bloom","tide","level_up"
"E279","Echomantle","1","TC159","Verdance Ward","verdance","level_up"
"E279","Echomantle","4","TC332","Metal Surge","metal","level_up"
"E279","Echomantle","8","TC327","Verdance Aegis","verdance","level_up"
"E279","Echomantle","12","TC056","Metal Drift","metal","level_up"
"E279","Echomantle","16","TC039","Verdance Ward","verdance","level_up"
"E279","Echomantle","20","TC224","Metal Crash","metal","level_up"
"E279","Echomantle","25","TC207","Verdance Aegis","verdance","level_up"
"E279","Echomantle","30","TC392","Metal Surge","metal","level_up"
"E279","Echomantle","36","TC375","Verdance Thread","verdance","level_up"
"E279","Echomantle","44","TC116","Metal Drift","metal","level_up"
"E279","Echomantle","52","TC087","Verdance Aegis","verdance","level_up"
"E279","Echomantle","62","TC284","Metal Crash","metal","level_up"
"E280","Verdantglass","1","TC172","Stone Rift","stone","level_up"
"E280","Verdantglass","4","TC256","Stone Field","stone","level_up"
"E280","Verdantglass","8","TC340","Stone Lance","stone","level_up"
"E280","Verdantglass","12","TC424","Stone Spiral","stone","level_up"
"E280","Verdantglass","16","TC052","Stone Rift","stone","level_up"
"E280","Verdantglass","20","TC136","Stone Field","stone","level_up"
"E280","Verdantglass","25","TC220","Stone Lance","stone","level_up"
"E280","Verdantglass","30","TC304","Stone Spiral","stone","level_up"
"E280","Verdantglass","36","TC388","Stone Burst","stone","level_up"
"E280","Verdantglass","44","TC016","Stone Field","stone","level_up"
"E280","Verdantglass","52","TC100","Stone Lance","stone","level_up"
"E280","Verdantglass","62","TC184","Stone Spiral","stone","level_up"
"E281","Auralith","1","TC185","Gale Crown","gale","level_up"
"E281","Auralith","4","TC269","Gale Orbit","gale","level_up"
"E281","Auralith","8","TC353","Gale Comet","gale","level_up"
"E281","Auralith","12","TC437","Gale Mark","gale","level_up"
"E281","Auralith","16","TC065","Gale Crown","gale","level_up"
"E281","Auralith","20","TC149","Gale Orbit","gale","level_up"
"E281","Auralith","25","TC233","Gale Comet","gale","level_up"
"E281","Auralith","30","TC317","Gale Mark","gale","level_up"
"E281","Auralith","36","TC401","Gale Step","gale","level_up"
"E281","Auralith","44","TC029","Gale Orbit","gale","level_up"
"E281","Auralith","52","TC113","Gale Comet","gale","level_up"
"E281","Auralith","62","TC197","Gale Mark","gale","level_up"
"E282","Umbryx","1","TC198","Spark Rush","spark","level_up"
"E282","Umbryx","4","TC371","Mind Step","mind","level_up"
"E282","Umbryx","8","TC366","Spark Pulse","spark","level_up"
"E282","Umbryx","12","TC095","Mind Crown","mind","level_up"
"E282","Umbryx","16","TC078","Spark Rush","spark","level_up"
"E282","Umbryx","20","TC263","Mind Comet","mind","level_up"
"E282","Umbryx","25","TC246","Spark Pulse","spark","level_up"
"E282","Umbryx","30","TC431","Mind Step","mind","level_up"
"E282","Umbryx","36","TC414","Spark Bind","spark","level_up"
"E282","Umbryx","44","TC155","Mind Crown","mind","level_up"
"E282","Umbryx","52","TC126","Spark Pulse","spark","level_up"
"E282","Umbryx","62","TC323","Mind Comet","mind","level_up"
"E283","Ferracore","1","TC295","Frost Mirror","frost","level_up"
"E283","Ferracore","4","TC379","Frost Song","frost","level_up"
"E283","Ferracore","8","TC019","Frost Song","frost","level_up"
"E283","Ferracore","12","TC103","Frost Guard","frost","level_up"
"E283","Ferracore","16","TC187","Frost Fang","frost","level_up"
"E283","Ferracore","20","TC271","Frost Snap","frost","level_up"
"E283","Ferracore","25","TC355","Frost Mirror","frost","level_up"
"E283","Ferracore","30","TC439","Frost Song","frost","level_up"
"E283","Ferracore","36","TC079","Frost Song","frost","level_up"
"E283","Ferracore","44","TC163","Frost Guard","frost","level_up"
"E283","Ferracore","52","TC247","Frost Fang","frost","level_up"
"E283","Ferracore","62","TC331","Frost Snap","frost","level_up"
"E284","Tidecrown","1","TC308","Metal Bloom","metal","level_up"
"E284","Tidecrown","4","TC392","Metal Surge","metal","level_up"
"E284","Tidecrown","8","TC032","Metal Surge","metal","level_up"
"E284","Tidecrown","12","TC116","Metal Drift","metal","level_up"
"E284","Tidecrown","16","TC200","Metal Blade","metal","level_up"
"E284","Tidecrown","20","TC284","Metal Crash","metal","level_up"
"E284","Tidecrown","25","TC368","Metal Bloom","metal","level_up"
"E284","Tidecrown","30","TC008","Metal Bloom","metal","level_up"
"E284","Tidecrown","36","TC092","Metal Surge","metal","level_up"
"E284","Tidecrown","44","TC176","Metal Drift","metal","level_up"
"E284","Tidecrown","52","TC260","Metal Blade","metal","level_up"
"E284","Tidecrown","62","TC344","Metal Crash","metal","level_up"
"E285","Sylvarion","1","TC321","Shade Nova","shade","level_up"
"E285","Sylvarion","4","TC314","Tide Crash","tide","level_up"
"E285","Sylvarion","8","TC045","Shade Thread","shade","level_up"
"E285","Sylvarion","12","TC026","Tide Drift","tide","level_up"
"E285","Sylvarion","16","TC213","Shade Veil","shade","level_up"
"E285","Sylvarion","20","TC194","Tide Crash","tide","level_up"
"E285","Sylvarion","25","TC381","Shade Nova","shade","level_up"
"E285","Sylvarion","30","TC362","Tide Surge","tide","level_up"
"E285","Sylvarion","36","TC105","Shade Thread","shade","level_up"
"E285","Sylvarion","44","TC074","Tide Crash","tide","level_up"
"E285","Sylvarion","52","TC273","Shade Veil","shade","level_up"
"E285","Sylvarion","62","TC242","Tide Surge","tide","level_up"
"E286","Pyrethane","1","TC334","Radiant Spiral","radiant","level_up"
"E286","Pyrethane","4","TC327","Verdance Aegis","verdance","level_up"
"E286","Pyrethane","8","TC058","Radiant Burst","radiant","level_up"
"E286","Pyrethane","12","TC039","Verdance Ward","verdance","level_up"
"E286","Pyrethane","16","TC226","Radiant Field","radiant","level_up"
"E286","Pyrethane","20","TC207","Verdance Aegis","verdance","level_up"
"E286","Pyrethane","25","TC394","Radiant Spiral","radiant","level_up"
"E286","Pyrethane","30","TC375","Verdance Thread","verdance","level_up"
"E286","Pyrethane","36","TC118","Radiant Burst","radiant","level_up"
"E286","Pyrethane","44","TC087","Verdance Aegis","verdance","level_up"
"E286","Pyrethane","52","TC286","Radiant Field","radiant","level_up"
"E286","Pyrethane","62","TC255","Verdance Thread","verdance","level_up"
"E287","Galerex","1","TC347","Mind Mark","mind","level_up"
"E287","Galerex","4","TC340","Stone Lance","stone","level_up"
"E287","Galerex","8","TC071","Mind Step","mind","level_up"
"E287","Galerex","12","TC052","Stone Rift","stone","level_up"
"E287","Galerex","16","TC239","Mind Orbit","mind","level_up"
"E287","Galerex","20","TC220","Stone Lance","stone","level_up"
"E287","Galerex","25","TC407","Mind Mark","mind","level_up"
"E287","Galerex","30","TC388","Stone Burst","stone","level_up"
"E287","Galerex","36","TC131","Mind Step","mind","level_up"
"E287","Galerex","44","TC100","Stone Lance","stone","level_up"
"E287","Galerex","52","TC299","Mind Orbit","mind","level_up"
"E287","Galerex","62","TC268","Stone Burst","stone","level_up"
"E288","Voltrion","1","TC360","Echo Needle","echo","level_up"
"E288","Voltrion","4","TC353","Gale Comet","gale","level_up"
"E288","Voltrion","8","TC084","Echo Bind","echo","level_up"
"E288","Voltrion","12","TC065","Gale Crown","gale","level_up"
"E288","Voltrion","16","TC252","Echo Howl","echo","level_up"
"E288","Voltrion","20","TC233","Gale Comet","gale","level_up"
"E288","Voltrion","25","TC420","Echo Needle","echo","level_up"
"E288","Voltrion","30","TC401","Gale Step","gale","level_up"
"E288","Voltrion","36","TC144","Echo Bind","echo","level_up"
"E288","Voltrion","44","TC113","Gale Comet","gale","level_up"
"E288","Voltrion","52","TC312","Echo Howl","echo","level_up"
"E288","Voltrion","62","TC281","Gale Step","gale","level_up"
"E289","Cryolith","1","TC277","Ember Fang","ember","level_up"
"E289","Cryolith","4","TC366","Spark Pulse","spark","level_up"
"E289","Cryolith","8","TC445","Ember Mirror","ember","level_up"
"E289","Cryolith","12","TC078","Spark Rush","spark","level_up"
"E289","Cryolith","16","TC157","Ember Fang","ember","level_up"
"E289","Cryolith","20","TC246","Spark Pulse","spark","level_up"
"E289","Cryolith","25","TC325","Ember Mirror","ember","level_up"
"E289","Cryolith","30","TC414","Spark Bind","spark","level_up"
"E289","Cryolith","36","TC037","Ember Fang","ember","level_up"
"E289","Cryolith","44","TC126","Spark Pulse","spark","level_up"
"E289","Cryolith","52","TC205","Ember Mirror","ember","level_up"
"E289","Cryolith","62","TC294","Spark Bind","spark","level_up"
"E290","Myroracle","1","TC290","Tide Blade","tide","level_up"
"E290","Myroracle","4","TC019","Frost Song","frost","level_up"
"E290","Myroracle","8","TC002","Tide Surge","tide","level_up"
"E290","Myroracle","12","TC187","Frost Fang","frost","level_up"
