"npc_id","npc_name","world_role","placed_in_world","team_size","level_policy","base_level","can_scale_to_player","species_1","species_2","species_3","species_4","species_5","species_6","contains_legendary","held_item_tier","ai_tier"
"NPC1786","Rhea Sol","simulation_matrix_pool","false","4","postgame_scaled","47","true","E171","E200","E229","E258","","","false","standard","smart"
"NPC1787","Senn Maren","simulation_matrix_pool","false","4","postgame_scaled","51","true","E191","E220","E249","E278","","","false","standard","smart"
"NPC1788","Talia Tor","simulation_matrix_pool","false","5","postgame_scaled","55","true","E211","E240","E269","E013","E042","","false","standard","smart"
"NPC1789","Uma Vale","simulation_matrix_pool","false","5","postgame_scaled","59","true","E231","E260","E004","E033","E062","","false","standard","smart"
"NPC1790","Venn Quill","simulation_matrix_pool","false","5","postgame_scaled","63","true","E251","E280","E024","E053","E082","","false","standard","smart"
"NPC1791","Wren Nox","simulation_matrix_pool","false","5","postgame_scaled","67","true","E271","E015","E044","E073","E102","","false","standard","smart"
"NPC1792","Xara Reed","simulation_matrix_pool","false","5","postgame_scaled","63","true","E006","E035","E064","E093","E122","","false","standard","smart"
"NPC1793","Yven Esh","simulation_matrix_pool","false","5","postgame_scaled","67","true","E026","E055","E084","E113","E142","","false","standard","smart"
"NPC1794","Zale Rusk","simulation_matrix_pool","false","5","postgame_scaled","71","true","E046","E075","E104","E133","E162","","false","standard","smart"
"NPC1795","Ari Voss","simulation_matrix_pool","false","6","postgame_scaled","75","true","E066","E095","E124","E153","E182","E211","false","advanced","expert"
"NPC1796","Bela Rook","simulation_matrix_pool","false","6","postgame_scaled","79","true","E086","E115","E144","E173","E202","E231","false","advanced","expert"
"NPC1797","Cato Fenn","simulation_matrix_pool","false","6","postgame_scaled","83","true","E106","E135","E164","E193","E222","E251","false","advanced","expert"
"NPC1798","Dena Wren","simulation_matrix_pool","false","6","postgame_scaled","87","true","E126","E155","E184","E213","E242","E271","false","advanced","expert"
"NPC1799","Eron Pell","simulation_matrix_pool","false","6","postgame_scaled","91","true","E146","E175","E204","E233","E262","E006","false","advanced","expert"
"NPC1800","Fia Thane","simulation_matrix_pool","false","6","postgame_scaled","87","true","E166","E195","E224","E253","E282","E026","false","advanced","expert"
"NPC1801","Garr Silt","simulation_matrix_pool","false","2","postgame_scaled","3","false","E081","E110","","","","","false","none","basic"
"NPC1802","Hale Keir","simulation_matrix_pool","false","2","postgame_scaled","5","false","E101","E130","","","","","false","none","basic"
"NPC1803","Ira Noct","simulation_matrix_pool","false","2","postgame_scaled","9","false","E121","E150","","","","","false","none","basic"
"NPC1804","Juno Arc","simulation_matrix_pool","false","3","postgame_scaled","13","false","E141","E170","E199","","","","false","none","basic"
"NPC1805","Kira Holt","simulation_matrix_pool","false","3","postgame_scaled","17","false","E161","E190","E219","","","","false","none","basic"
"NPC1806","Lio Sol","simulation_matrix_pool","false","3","postgame_scaled","21","false","E181","E210","E239","","","","false","none","normal"
"NPC1807","Mira Maren","simulation_matrix_pool","false","3","postgame_scaled","25","false","E201","E230","E259","","","","false","none","normal"
"NPC1808","Nox Tor","simulation_matrix_pool","false","3","postgame_scaled","21","false","E221","E250","E279","","","","false","none","normal"
"NPC1809","Oren Vale","simulation_matrix_pool","false","3","postgame_scaled","25","false","E241","E270","E014","","","","false","none","normal"
"NPC1810","Pax Quill","simulation_matrix_pool","false","4","postgame_scaled","29","true","E261","E005","E034","E063","","","false","none","normal"
"NPC1811","Quin Nox","simulation_matrix_pool","false","4","postgame_scaled","33","true","E281","E025","E054","E083","","","false","none","normal"
"NPC1812","Rhea Reed","simulation_matrix_pool","false","4","postgame_scaled","37","true","E016","E045","E074","E103","","","false","standard","normal"
"NPC1813","Senn Esh","simulation_matrix_pool","false","4","postgame_scaled","41","true","E036","E065","E094","E123","","","false","standard","normal"
"NPC1814","Talia Rusk","simulation_matrix_pool","false","4","postgame_scaled","45","true","E056","E085","E114","E143","","","false","standard","normal"
"NPC1815","Uma Voss","simulation_matrix_pool","false","4","postgame_scaled","49","true","E076","E105","E134","E163","","","false","standard","smart"
"NPC1816","Venn Rook","simulation_matrix_pool","false","4","postgame_scaled","45","true","E096","E125","E154","E183","","","false","standard","smart"
"NPC1817","Wren Fenn","simulation_matrix_pool","false","4","postgame_scaled","49","true","E116","E145","E174","E203","","","false","standard","smart"
"NPC1818","Xara Wren","simulation_matrix_pool","false","5","postgame_scaled","53","true","E136","E165","E194","E223","E252","","false","standard","smart"
"NPC1819","Yven Pell","simulation_matrix_pool","false","5","postgame_scaled","57","true","E156","E185","E214","E243","E272","","false","standard","smart"
"NPC1820","Zale Thane","simulation_matrix_pool","false","5","postgame_scaled","61","true","E176","E205","E234","E263","E007","","false","standard","smart"
"NPC1821","Ari Silt","simulation_matrix_pool","false","5","postgame_scaled","65","true","E196","E225","E254","E283","E027","","false","standard","smart"
"NPC1822","Bela Keir","simulation_matrix_pool","false","5","postgame_scaled","69","true","E216","E245","E274","E018","E047","","false","standard","smart"
"NPC1823","Cato Noct","simulation_matrix_pool","false","5","postgame_scaled","73","true","E236","E265","E009","E038","E067","","false","standard","smart"
"NPC1824","Dena Arc","simulation_matrix_pool","false","5","postgame_scaled","69","true","E256","E285","E029","E058","E087","","false","standard","smart"
"NPC1825","Eron Holt","simulation_matrix_pool","false","6","postgame_scaled","73","true","E276","E020","E049","E078","E107","E136","false","advanced","expert"
"NPC1826","Fia Sol","simulation_matrix_pool","false","6","postgame_scaled","77","true","E011","E040","E069","E098","E127","E156","false","advanced","expert"
"NPC1827","Garr Maren","simulation_matrix_pool","false","6","postgame_scaled","81","true","E031","E060","E089","E118","E147","E176","false","advanced","expert"
"NPC1828","Hale Tor","simulation_matrix_pool","false","6","postgame_scaled","85","true","E051","E080","E109","E138","E167","E196","false","advanced","expert"
"NPC1829","Ira Vale","simulation_matrix_pool","false","6","postgame_scaled","89","true","E071","E100","E129","E158","E187","E216","false","advanced","expert"
"NPC1830","Juno Quill","simulation_matrix_pool","false","6","postgame_scaled","93","true","E091","E120","E149","E178","E207","E236","false","advanced","expert"
"NPC1831","Kira Nox","simulation_matrix_pool","false","2","postgame_scaled","7","false","E006","E035","","","","","false","none","basic"
"NPC1832","Lio Reed","simulation_matrix_pool","false","2","postgame_scaled","3","false","E026","E055","","","","","false","none","basic"
"NPC1833","Mira Esh","simulation_matrix_pool","false","2","postgame_scaled","7","false","E046","E075","","","","","false","none","basic"
"NPC1834","Nox Rusk","simulation_matrix_pool","false","3","postgame_scaled","11","false","E066","E095","E124","","","","false","none","basic"
"NPC1835","Oren Voss","simulation_matrix_pool","false","3","postgame_scaled","15","false","E086","E115","E144","","","","false","none","basic"
"NPC1836","Pax Rook","simulation_matrix_pool","false","3","postgame_scaled","19","false","E106","E135","E164","","","","false","none","normal"
"NPC1837","Quin Fenn","simulation_matrix_pool","false","3","postgame_scaled","23","false","E126","E155","E184","","","","false","none","normal"
"NPC1838","Rhea Wren","simulation_matrix_pool","false","3","postgame_scaled","27","false","E146","E175","E204","","","","false","none","normal"
"NPC1839","Senn Pell","simulation_matrix_pool","false","3","postgame_scaled","31","false","E166","E195","E224","","","","false","none","normal"
"NPC1840","Talia Thane","simulation_matrix_pool","false","4","postgame_scaled","27","true","E186","E215","E244","E273","","","false","none","normal"
"NPC1841","Uma Silt","simulation_matrix_pool","false","4","postgame_scaled","31","true","E206","E235","E264","E008","","","false","none","normal"
"NPC1842","Venn Keir","simulation_matrix_pool","false","4","postgame_scaled","35","true","E226","E255","E284","E028","","","false","standard","normal"
"NPC1843","Wren Noct","simulation_matrix_pool","false","4","postgame_scaled","39","true","E246","E275","E019","E048","","","false","standard","normal"
"NPC1844","Xara Arc","simulation_matrix_pool","false","4","postgame_scaled","43","true","E266","E010","E039","E068","","","false","standard","normal"
"NPC1845","Yven Holt","simulation_matrix_pool","false","4","postgame_scaled","47","true","E001","E030","E059","E088","","","false","standard","smart"
"NPC1846","Zale Sol","simulation_matrix_pool","false","4","postgame_scaled","51","true","E021","E050","E079","E108","","","false","standard","smart"
"NPC1847","Ari Maren","simulation_matrix_pool","false","4","postgame_scaled","55","true","E041","E070","E099","E128","","","false","standard","smart"
"NPC1848","Bela Tor","simulation_matrix_pool","false","5","postgame_scaled","51","true","E061","E090","E119","E148","E177","","false","standard","smart"
"NPC1849","Cato Vale","simulation_matrix_pool","false","5","postgame_scaled","55","true","E081","E110","E139","E168","E197","","false","standard","smart"
"NPC1850","Dena Quill","simulation_matrix_pool","false","5","postgame_scaled","59","true","E101","E130","E159","E188","E217","","false","standard","smart"
"NPC1851","Eron Nox","simulation_matrix_pool","false","5","postgame_scaled","63","true","E121","E150","E179","E208","E237","","false","standard","smart"
"NPC1852","Fia Reed","simulation_matrix_pool","false","5","postgame_scaled","67","true","E141","E170","E199","E228","E257","","false","standard","smart"
"NPC1853","Garr Esh","simulation_matrix_pool","false","5","postgame_scaled","71","true","E161","E190","E219","E248","E277","","false","standard","smart"
"NPC1854","Hale Rusk","simulation_matrix_pool","false","5","postgame_scaled","75","true","E181","E210","E239","E268","E012","","false","standard","smart"
"NPC1855","Ira Voss","simulation_matrix_pool","false","6","postgame_scaled","79","true","E201","E230","E259","E003","E032","E061","false","advanced","expert"
"NPC1856","Juno Rook","simulation_matrix_pool","false","6","postgame_scaled","75","true","E221","E250","E279","E023","E052","E081","false","advanced","expert"
"NPC1857","Kira Fenn","simulation_matrix_pool","false","6","postgame_scaled","79","true","E241","E270","E014","E043","E072","E101","false","advanced","expert"
"NPC1858","Lio Wren","simulation_matrix_pool","false","6","postgame_scaled","83","true","E261","E005","E034","E063","E092","E121","false","advanced","expert"
"NPC1859","Mira Pell","simulation_matrix_pool","false","6","postgame_scaled","87","true","E281","E025","E054","E083","E112","E141","false","advanced","expert"
"NPC1860","Nox Thane","simulation_matrix_pool","false","6","postgame_scaled","91","true","E016","E045","E074","E103","E132","E161","false","advanced","expert"
"NPC1861","Oren Silt","simulation_matrix_pool","false","2","postgame_scaled","5","false","E216","E245","","","","","false","none","basic"
"NPC1862","Pax Keir","simulation_matrix_pool","false","2","postgame_scaled","9","false","E236","E265","","","","","false","none","basic"
"NPC1863","Quin Noct","simulation_matrix_pool","false","2","postgame_scaled","13","false","E256","E285","","","","","false","none","basic"
"NPC1864","Rhea Arc","simulation_matrix_pool","false","3","postgame_scaled","9","false","E276","E020","E049","","","","false","none","basic"
"NPC1865","Senn Holt","simulation_matrix_pool","false","3","postgame_scaled","13","false","E011","E040","E069","","","","false","none","basic"
"NPC1866","Talia Sol","simulation_matrix_pool","false","3","postgame_scaled","17","false","E031","E060","E089","","","","false","none","normal"
"NPC1867","Uma Maren","simulation_matrix_pool","false","3","postgame_scaled","21","false","E051","E080","E109","","","","false","none","normal"
"NPC1868","Venn Tor","simulation_matrix_pool","false","3","postgame_scaled","25","false","E071","E100","E129","","","","false","none","normal"
"NPC1869","Wren Vale","simulation_matrix_pool","false","3","postgame_scaled","29","false","E091","E120","E149","","","","false","none","normal"
"NPC1870","Xara Quill","simulation_matrix_pool","false","4","postgame_scaled","33","true","E111","E140","E169","E198","","","false","none","normal"
